,0
1482,princess_meizhu
1483,totallyyummy
1484,kayee_jayloh
1485,tiantian_2009
1486,wxtidxnx
1487,chindeh09
1488,yatibos
1489,mangoishungry
1490,jo83nne
1491,evefoong
1492,iznmlq
1493,s.w.tay
1494,fishnchip_d
1495,din0_jl
1496,jasvictoria_simin
1497,lightingale
1498,pang._.dudu
1499,tripple_rsr
1500,chloe_choo_yy
1501,rdwatrmlon
1502,tina_eng77
1503,kitschy00048
1504,d.laurel3
1505,emma17_11
1506,yen.1890
1507,lieza_jas
1508,hui_hui_qx
1509,miinwm
1510,nazzariah
1511,tangmeiik
1512,hippotummy
1513,9.bren
1514,juicyempire
1515,marleneetan
1516,shinead82
1517,tlngz
1518,tiingwenn
1519,rachemolly
1520,xj_xiujuan
1521,hunnybunnymunny
1522,auraderecca
1523,sri_gman
1524,jjanelle.ang
1525,huisan_new
1526,ghl8
1527,lovelattecmen
1528,mineshirllyn
1529,wendythe
1530,elrischea
1531,sangnilagudetama
1532,moifragileheart
1533,missredlate
1534,surian.arzani
1535,dkoh9555
1536,gwen.lim.lp
1537,eunhyeyang555
1538,crystals_inn_
1539,bbbreloke
1540,arisa_reesa
1541,withlove919eugenie
1542,merrymerrymere
1543,_d1anzann
1544,waegeuraessi
1545,livinginsmallspace
1546,evening_7
1547,soohuilun17
1548,mollol_18
1549,shinyfluffer
1550,imcassandraleo
1551,pingster1007
1552,rachmawatimustakim
1553,sayfang8
1554,limkiewthin
1555,niaosm
1556,katiatang
1557,dianafrsg
1558,ppeiyiw
1559,girllovepork
1560,imma_loves
1561,kristinethaleia
1562,ameliaa_isabel
1563,ccarrollwx
1564,pinkpiggy09
1565,ohxnora
1566,jlim2891
1567,kellydbelle
1568,kimadalim
1569,sylviaqyt
1570,msfoong1991
1571,thecherylflavour
1572,itsmeehjill
1573,tiffyoungg
1574,tina_insta_id
1575,danisha_77
1576,autumnisblessed
1577,hnnx.h
1578,janelletan
1579,dearyyin__
1580,janetnicole08
1581,sweetestvon
1582,berriesprinkles
1583,xu3liii
1584,irenetan00
1585,siminnnk
1586,naturerzz
1587,sylvia_sita
1588,neekocrystal
1589,tracytannnn
1590,jsxnsm
1591,hmin.y
1592,jenniferhlx
1593,lovlies.co
1594,lix.llx
1595,freshflowersbouquet
1596,misshel_lim
1597,iynix_xinyi_iynix
1598,shar_071288
1599,xiaojingbaby46
1600,rainfallsoda
1601,sugarvodkalime
1602,seowbin
1603,astralhealinginc
1604,seetyinho
1605,nour_dewi
1606,popsielatte
1607,serene1502
1608,tttd77
1609,cheesenutmeg
1610,glendytay
1611,sylvia07_ng
1612,crystal_agate_westjava
1613,jinnatan
1614,_noinoi_
1615,nurullhudaa87
1616,gillybubble
1617,masque.style
1618,sherrng
1619,ching_yeen
1620,a.mantou.girl
1621,crystal_stone_sculpture9
1622,deasyvillani
1623,alibabe06
1624,aliciaongg
1625,yakolim
1626,yilinsy
1627,nopantsleah
1628,dreamer93__
1629,yeo1462
1630,chunnified
1631,sashabear_37
1632,iamsamsiongco
1633,a_niee
1634,iman_hidyh
1635,geniebabe29
1636,eunicechan247
1637,jasyam
1638,learnwhileplay
1639,sheismyntleong
1640,sugarluvv88
1641,coconuting99
1642,hellobabyandrea
1643,ellyhuee
1644,zarinawalli
1645,fish.ice
1646,vinvonxx
1647,feliciaaacsh
1648,ling.tan.501
1649,sarah.liping
1650,jcycheong
1651,juzlynz
1652,norismalik
1653,glitterypearl
1654,ashiecrystal
1655,kelsamuel
1656,yinn_05
1657,jung_hood_2
1658,ohohhhm
1659,gohcheowtee
1660,silverpinn
1661,sueaahmad
1662,mily03
1663,nancyteo1809
1664,fallenclover
1665,clengleng
1666,parisan39
1667,feliciale0806
1668,charistz
1669,chocanatomy
1670,miko_mxer
1671,lebellelee
1672,scorn70
1673,mistysanddunes
1674,vonvonshine
1675,junniej
1676,ahcaiyap
1677,cinderella___1200
1678,celiaxsum
1679,garfield61178
1680,karenliowlengleng
1681,kweithing_15
1682,catalyst.sg
1683,weihui81
1684,ccngxww
1685,mimigem.mlms
1686,purrrple
1687,yuting_ng
1688,carolgohxl
1689,marong68
1690,ash.rhmn
1691,iamjovey_t
1692,missyleow
1693,xinyikaylyn
1694,crystal_business_
1695,ivypsilon
1696,zhou_huaping
1697,ccutlet66
1698,jasrin_sq
1699,hamshala
1700,tornpaperroses
1701,veronsam
1702,gerardine_2610
1703,jae.cryst
1704,laydiiinur
1705,faithng
1706,hibacrystals
1707,vivianksm
1708,hamedahibrahim
1709,viv_yew
1710,pinky.twinky.bakery
1711,m1n99y
1712,jenniferong.siu
1713,majidmajid549
1714,melpuay
1715,17ling17
1716,thesnowpetal
1717,gastronomic_foodie
1718,mards_lin
1719,tarikara
1720,wangieann
1721,chermainemaine
1722,budaowengxw
1723,veralyncheng
1724,chansiokkim
1725,chaaayennnnn
1726,von3ll3
1727,bernice_mak
1728,whereheartsturnbrave
1729,cynxie
1730,rubysurani
1731,asallerose
1732,pafflepuft
1733,callmebeckk
1734,lynnoneh
1735,s_.k_.y_.y
1736,07.76am
1737,nanachanzz
1738,im_adabel
1739,znbubsmumsy
1740,kitsunesm
1741,elise__poh
1742,wadeverbear
1743,joywoooo
1744,anan0905t
1745,vonzvon
1746,jofashioned
1747,lingluvs
1748,engwendy
1749,an.other.energy
1750,jasdayre
1751,hhuiyenn
1752,lyziana.melnikova
1753,lvcqrkayy
1754,licia.desu
1755,terssabell
1756,visakhalan
1757,j.c.amethyst
1758,impupa
1759,zunaibahluxe
1760,popagemz
1761,sm4llkid
1762,bijincy
1763,meekz__
1764,hsiannnnn
1765,jingjiao83
1766,winstonyw
1767,bylumiere.co
1768,iryanang
1769,r.snx
1770,chan.veron
1771,peishy_w
1772,suling_teh
1773,i.am.mk
1774,michelleluo05
1775,crystals_vibesshop
1776,peckkhee.lee
1777,h.ann.h.ava_b
1778,shirleypandazhen
1779,bb.kohh
1780,simplicitykai
1781,kathrynkeok
1782,minminbejoyful
1783,nettiamua
1784,sallychuacl
1785,miky_mickeyminniemouse
1786,zlsai
1787,yume.torou
1788,chia_cecilia
1789,viviankngggg
1790,n.kayris_hy
1791,cathyloi
1792,weihuiiii_
1793,tiffanytiffyyy
1794,kintanrahman
1795,j.gohjj
1796,sharonksh
1797,ommoyt
1798,mrsibabao
1799,clarinej
1800,callytan_sc
1801,lml2101
1802,sghiddengems
1803,tiffanyxuan
1804,irwarna
1805,hlrainy
1806,yangse.n_wy
1807,tofuisblack
1808,huiping082
1809,foongwy
1810,gemmi.bee
1811,ktlauraw
1812,janetxinxin
1813,katamichiww
1814,shikanukamazaki
1815,cheris.c
1816,________jl________
1817,world_of_gems6
1818,chewwyll
1819,chibixystals
1820,jojo_boo17
1821,beebomaddo
1822,lilichua157
1823,mi.chelle_96
1824,sumidasnagaon
1825,gab.bby
1826,jomissyy
1827,vicrystals_
1828,notyourpumpkin
1829,glorified_secretary
1830,waterbearerclay
1831,big_wholesale1
1832,littlestrawberryhill
1833,jolteo_
1834,atasming
1835,crystalrepublique
1836,janetboo88
1837,joycejoviallee
1838,zannleegj
1839,xxpaperswithscissors
1840,shiva.shanks
1841,kat.jr.sia
1842,asklindarealtor
1843,zqdoesfitness
1844,rene.sullivan29
1845,scu_diver
1846,nicpaulus
1847,evecheongwz
1848,cherghp
1849,treasurehunt_sells
1850,princess_123445
1851,crystal_cloud11
1852,yeosueyee
1853,ms.khairin
1854,geraldynehuang
1855,mia_gems_minerals
1856,thfvickiofficial
1857,jollyjaywhyz
1858,suarhannah
1859,sha.isonfilm
1860,manami.osa
1861,joey.teo21
1862,qinqin.0408
1863,mavis_koh
1864,iamnurulain__
1865,kellyyyahh
1866,butterflylady2112
1867,toyiwan
1868,as1andramaqueen
1869,kimberly.a___
1870,sophiaysx
1871,baooo_yi
1872,brendablasius
1873,char_8_9
1874,nattkang
1875,simplyjes
1876,jennifer1964lifecomsg
1877,stella1303
1878,crystalwisteria
1879,kennethyang73
1880,yulybaby
1881,sourlove35
1882,dayanmao1810
1883,smilez_galz
1884,joyce.c0329
1885,nnann_k
1886,shirleyleong65
1887,kalpana_jason
1888,wfangx
1889,fionnelove
1890,samantha_teh
1891,onedeekoh
1892,tpj1602
1893,hola_shir
1894,grace.sim.35
1895,abcdlens
1896,msjbe
1897,kaynee_cristal
1898,keleneteng
1899,florenceloke89
1900,ibecky10
1901,thatpersiancat
1902,yinggiyingi
1903,myauroracrystals
1904,a_greendot
1905,dex_bentan
1906,massive_aesthetics
1907,jasminechew113
1908,hathuy0302
1909,angellovestone
1910,sherlynchen18
1911,darloveslife
1912,mylittlebowsg
1913,joyceee086
1914,dearwinnies
1915,thesundayvibes.co
1916,yoleees
1917,mimisoe24
1918,susanti21rika
1919,this_is_style_sg
1920,galaxytigereye
1921,keee_kiii
1922,jensny11
1923,crystal.blianz
1924,gwee.unconditionedlove
1925,lmmmali
1926,chillipadii
1927,pristine.lee
1928,king_agate_
1929,wongliwoon
1930,joannechuasl
1931,shen.anigans.meg
1932,tannjovinaa
1933,nyffati
1934,this_is_shermyn
1935,twl89
1936,vlenelv
1937,seasvtcarat
1938,joleeluve
1939,whiskeyndaydreams
1940,happieostrich
1941,nancy.lim.31945
1942,applenutsbakes
1943,19seven9eleven
1944,graciesim
1945,jerinloh
1946,lumcheryl
1947,kl_writing
1948,sherline.ng
1949,q.yingg
1950,pf_lapidados
1951,nateyaf_1970
1952,_browniesg
1953,otaku.foreva
1954,roseamanaf
1955,pohling_aka_baoling
1956,nouvellevieying
1957,oeyoyoy
1958,bundaparlour
1959,thebearawrs
1960,victoriaxtpa
1961,alex_wangzoo
1962,maychoo.thubtenmetog
1963,kgb6202
1964,rosalind_yilina
1965,horikitaaaa
1966,j.acelynn_
1967,blissfulblythe
1968,threeonesee
1969,singapuramami
1970,tingting.teo
1971,piggidypancake
1972,rxch.h._
1973,firefly_box
1974,skullyvon
1975,clara123.cs
1976,loveyourgems
1977,koalaing
1978,ailmanlapaz
1979,jasb_007
1980,penny_chung12
1981,minmin_wong82
1982,beetitudeby
1983,yalimei77
1984,jesney
1985,bentley_mummyjy
1986,chocolatecroissantx
1987,itssherminn
1988,purplekhandro
1989,lestroischien
1990,celinekoh23
1991,elevenjulf
1992,jeffsjh_
1993,maggiemee9
1994,clydetan
1995,eclxirr_7
1996,pat9797
1997,missrane_m
1998,yumilove__jeygil
1999,i_am_adybear
2000,lisalicrystals
2001,koh_cindy
2002,unicorn.qc
2003,11miniberries11
2004,dre.tian
2005,jenzhing
2006,desii.bam
2007,shiheeeeeeee
2008,carebear.lim
2009,tamagoh
2010,chandra_sale_
2011,felicia_tyo
2012,xjazzex
2013,just_call_me_luckygirl
2014,constellation_solaris
2015,poohfc0210
2016,jayce.yui
2017,zenlimsc8
2018,auderinadoraemon
2019,iamtheblissfulmom
2020,sh_yastie
2021,min_chua_min
2022,miraadhira_
2023,xcindy.c
2024,tianee82
2025,kailidino
2026,jialingzzz
2027,electraljx
2028,jojoleness
2029,sunshinebella.therese
2030,bluewhalezz_
2031,crystal.beelief
2032,marchingseason
2033,jeweledensg
2034,tychorian2002
2035,happyu_happyu
2036,bloopyboo_94
2037,margarettanyu
2038,laishuxinn
2039,nutrimaxx.consultancy
2040,joc2lyn
2041,fizaafarhah
2042,perfecten10
2043,vivian_gan_
2044,llt_tll_p
2045,maxangck
2046,il0v3crystalz
2047,filosophersbane
2048,boonieboonboon
2049,jasyong_taz
2050,nsl_stacy
2051,jiaminst
2052,umintsuru
2053,crystal.crimes
2054,mon_deng
2055,marie_antoinette_syn_ken
2056,secret.stash.of.rings
2057,jadelam.yuen
2058,serena_wu04
2059,junwenn
2060,yilin_lee
2061,xingjuannn
2062,lovelife_sq
2063,chrissytnn
2064,cynthiacps
2065,woofwoofyyyy
2066,melissalsl
2067,nur_nurr
2068,angela2311
2069,bnails_sg
2070,_qiushi
2071,priscilla_pua
2072,jerina_see
2073,pamannes
2074,irwani24
2075,adeline.tay
2076,jennje0507
2077,tseri24
2078,kkristalkow
2079,shigenieisme
2080,ebloveable
2081,siyan19
2082,peneliacsw
2083,graceysan
2084,ellevte__
2085,kiara_chandrika
2086,elviraophelia
2087,neo_liting
2088,etsy02
2089,adelinetan1313
2090,mich_blgoh
2091,joeyleejy
2092,swyt0911
2093,irene_small_a_mom
2094,violetdeleaf
2095,maokaicrystal
2096,fatto.c.amore
2097,laselle87
2098,genohwhy
2099,rialblair77
2100,musiquescents
2101,g_a_i_lk
2102,taterthoughts_
2103,marilyn.pwq
2104,jolene.tan.12
2105,crystalixie_2
2106,noelle05
2107,bitsy_bolly
2108,rising_crystals
2109,crystal_shop8686
2110,jtdidi
2111,oolongcrystals_
2112,grilledchickensalad_
2113,lovedust_
2114,leegailz
2115,keaipingguo
2116,joycekum
2117,teohweesan
2118,jialijace
2119,dianatpk88
2120,cherzlelx
2121,jnkeuken
2122,stateofbinky
2123,lemon.squa3h
2124,saidah.saini
2125,aeneymoly
2126,wennxuann
2127,alewxb
2128,resin_escape
2129,tanyensing
2130,ai_ling0
2131,almj7896
2132,limited.crystal15
2133,adeline.teoh
2134,puteri_ishaaa
2135,prunellayup
2136,koizumi_mikorin
2137,huijinhj
2138,lianne.tkl
2139,maggieqq_shine
2140,minnie_one23
2141,thebeautyofpollypockets
2142,blingnsplitz
2143,1996olivi
2144,juneejuney
2145,1004obsessed
2146,missietsang
2147,deareloise
2148,geraldineljt
2149,lollipoptwinkle
2150,itsangewthing
2151,pikalexa_
2152,ting5935
2153,aarthi1212
2154,lxinhuii
2155,tanemilin
2156,tashaxlow
2157,mysweeeetlife
2158,pandamea_yuki
2159,nimamaflyaway
2160,rainbowofdreamz
2161,justthewayyouare12
2162,annhohohocy
2163,nophee168
2164,jlcrystalsnfragrance.sg
2165,esthrgohh
2166,wai_l3ng
2167,yenli_jerica
2168,riannelien
2169,tan_y2
2170,sihui_4
2171,charmshealthyeats
2172,heyitssjunn
2173,the_blurfaerie
2174,zannloh
2175,sylvia7an
2176,leiapixel
2177,thethiang
2178,sherrine1314
2179,crystals_wholesaler
2180,twinkleglint
2181,ronaldkuik
2182,june_happi
2183,janepangkoh
2184,7.ing.ting
2185,nsaiyidahba
2186,flatsoft.healthy
2187,almightybrina
2188,gracee.gohh
2189,sxirxhh
2190,icandiw
2191,reihan8664
2192,kachiang27
2193,lorleepop
2194,afiqahishek
2195,seafoamagick
2196,kkpp06
2197,jingyijanice.lee
2198,divinelovekrystle
2199,ngvell
2200,deafyza
2201,charmysays_hello
2202,debrachenhy
2203,lyviadearie
2204,yadventurer13
2205,leecynbei
2206,yixxlee
2207,eileen3888
2208,jazzmine_l
2209,xinny_hx
2210,lydiaoly
2211,lilingglai
2212,honeybeeprincess1707
2213,crlcheah
2214,maylingcraft
2215,hellokittybayley
2216,queklihiang
2217,j.crystalclear_
2218,0432del
2219,tiredofphony
2220,vernice.zhang
2221,priscteo
2222,br3nda201
2223,joannapplee
2224,charlottzqy
2225,amandaatyj
2226,linettelim
2227,reginepw
2228,lixiannnnn_
2229,ag_cristais
2230,shermaine66
2231,hollyjollyrolly
2232,mounteacrystal
2233,any.where_but.here
2234,na.ncy499
2235,bunnies.nanafyx
2236,impeccablypretty
2237,eileen_caty
2238,reneahhh_
2239,kotextomyam
2240,springtimemood
2241,junmin09
2242,faalicious
2243,mermaidrelic
2244,applyyourselfjessepinkmanb
2245,herponytales
2246,thek.rystal
2247,yingshinn
2248,peigekk
2249,jiaqianleee
2250,moonlightfluorite
2251,kookimon
2252,tayweileng_87
2253,bannnibeee
2254,msgluttoncao
2255,ttlhawaii
2256,perfectcrystal01
2257,annabel_yeo
2258,neko_blackheart
2259,tong.lee.324
2260,dreamtosleepx
2261,cheryliciousq
2262,orchid1403
2263,ohheyypei
2264,jessieejl
2265,mariotiagogems
2266,oopsjo2
2267,klmoh
2268,ivy.mel.8008
2269,gnileya
2270,rachelluveu
2271,jessbeauties
2272,hazela1985
2273,kneesha
2274,lingalingabell
2275,klariskussy
2276,munchindonut
2277,throb_destash
2278,delllzzz
2279,jaslyn91
2280,mitchbelikov
2281,phileocollezione
2282,craft_workz
2283,lwanyi06
2284,halftcrystals
2285,crystalstopnshop
2286,miffygal
2287,peoplepeople49
2288,munhwatham
2289,juzagal10
2290,xxinhuii
2291,liqian430
2292,sukiyalvr
2293,pearlyshell_83
2294,pehsarah
2295,__kays._
2296,happicrystal
2297,happiluv.u
2298,peggy.opc
2299,nofalfayadh
2300,zeekingsley
2301,instant_doglover
2302,bfang90
2303,cannedtomatoesontrees
2304,ychin5
2305,spectrum.star
2306,achesyy
2307,aida_2835
2308,ggnitiurrr
2309,haveallyttlecrystal
2310,chowdidi
2311,ang.elala88
2312,thelastkenanga
2313,celia1976pay
2314,ja.ne_lee
2315,khloe_jhingying
2316,mrskwik
2317,iamkayxlene__t
2318,meiting1812
2319,justmesatya
2320,hememacbeth
2321,yvioloivy
2322,cutiesun
2323,heartzjs
2324,thejellycollection
2325,__.rainbow_sprinkles.__
2326,yinlee
2327,bbtpig
2328,m.elizbaxter
2329,camelia_0326
2330,sherlingpl
2331,chunmei7981
2332,geogina880
2333,eatandtravel.blog
2334,jimblejanelle
2335,abigailfaithlovespurple
2336,screamforgems
2337,jerjerjernise
2338,pinkie_tokki
2339,fleurlynnn
2340,kimimaos
2341,dazed99
2342,diana_7lim
2343,qkddudgp
2344,jimmygourd_
2345,lalueursg
2346,trixiemikochen
2347,lucy.theresa
2348,blackforestluv
2349,phyphyph
2350,vivisoon
2351,crystalevezzzzz
2352,qistella__
2353,me_eera_om
2354,hjun2626
2355,happyxopost
2356,jo.vee.crystals
2357,jadelynnjac
2358,theauthentic.me
2359,xianlaki
2360,juliexgram
2361,xjaniceljn
2362,whohesayiam
2363,gna.creations
2364,foxxyllp
2365,cherl10
2366,caelumcrystals
2367,arries66
2368,aureeos
2369,mq_pan
2370,sharon.ysp
2371,eunicechan288
2372,gege28
2373,lindacpl81
2374,halloling
2375,vivianho__
2376,linseahhuii
2377,rubaslove
2378,mizyhome
2379,hippyhi
2380,holypea
2381,bearieslingg
2382,jannet93
2383,aliceisredd
2384,crystalmythshop
2385,pjpjing
2386,_jeslyn_goh_
2387,mgohgo
2388,patnelaine
2389,michelle.l.y.h
2390,gemstone_732
2391,dopewearateam
2392,khakiolives
2393,yokechun
2394,ojiamin
2395,skavishni
2396,leng7711
2397,queenverrs_
2398,reginagoi
2399,jenwanhua
2400,ljyf_
2401,juaniestee
2402,valgmh
2403,saunda_ya_xue
2404,mintyminz
2405,yantingpeh
2406,an9elchan
2407,jazzydeecoconuthead
2408,shopcristalco
2409,germinlim
2410,kerine_tan
2411,laine.tan
2412,pocketfullofpink
2413,jenehee
2414,jastatsme
2415,siewinn
2416,antsssy
2417,serenetong
2418,shidahreny
2419,bowland
2420,chanelyn24
2421,very_gerry
2422,chimeeyong
2423,bel.heng
2424,meryllau
2425,seng_pei_pei
2426,atayp2
2427,jt._.wl
2428,cath_mamabear
2429,joanong_
2430,pink_beauty_secret
2431,foreverhater1919
2432,purrrbij
2433,naynatnik
2434,qinliu76
2435,jjjasejj
2436,iamjulietf
2437,king27jason
2438,lorie.joy
2439,gemstone_business1
2440,serenegsy
2441,luvztian
2442,hazelkhf
2443,kairatravels
2444,nata__c.collect
2445,nisabdulghaffa_
2446,crackledfairydust_
2447,marivelpy
2448,y0ke1983
2449,sunshinerainbowxy
2450,sweetyidaman
2451,ceraphmic
2452,dabitoh
2453,tuppblu
2454,chualyndie
2455,yeokelyn
2456,lohphuileng
2457,simyuying
2458,c_carat
2459,june006tmh
2460,aidalin83__
2461,tiaxa
2462,leonieeloh
2463,zhyzhyzhyzhyzhyzhyzhy
2464,mandylim75
2465,meina06
2466,chele_seashell
2467,renrenseesee
2468,c_crxtals
2469,aspsue
2470,bayuhomespaservices
2471,sharonsfr
2472,shirleen.seet
2473,jeslyn0415
2474,charmainetsp
2475,sarahgoh2020
2476,so4.rocks
2477,noritsmeaini
2478,angiemgng
2479,ahmed_amzil.94
2480,joannechannn
2481,ieatcookiesyey
2482,goldikym
2483,peachhdaze
2484,plseenat
2485,eplchelsea9890
2486,janekarmendra
2487,make.happyy
2488,mynameviolet
2489,niliaaa2.0
2490,intellectualonly
2491,llune.llumiere
2492,dorcas_mxtay
2493,rahama_tunnisa
2494,jean.ng.88
2495,newshahrim
2496,driscilla.tay.10
2497,mizyanibellaluna
2498,dianaaadol
2499,lucastantl
2500,limeberryberry
2501,charchachachacha_123
2502,lydiaa_angel
2503,kimberleycody
2504,hilyagemstone
2505,sal_ting
2506,efnnovaturientpellucid
2507,dorisdor33
2508,rising_crystals1
2509,twinklebox
2510,springonion.garlic
2511,jiapeilim
2512,karenlimlh7145
2513,emmanuelleunamme
2514,98tan82
2515,sqiannnnn96
2516,merlyn.aimee
2517,pinkbebe_joy
2518,quartz_myheart
2519,sabr3cov3ry
2520,blueblack.tofu
2521,itsamnadia
2522,lemoncookieeee
2523,verlynchasingcars
2524,missyidao
2525,moonfairy.j
2526,simplyjustrandom
2527,mai_coracao
2528,joannachiawn
2529,blueberrynicestoeat
2530,summerytulips_
2531,sandyngfitz
2532,eniamyx
2533,chibabomb2.0
2534,ytjq.blings
2535,joyceang40
2536,supersuperman88
2537,colourful_moonrocks
2538,kylakhoo
2539,cryst_luna
2540,calvintohzy
2541,annabellaboonsri
2542,wendy_4203
2543,88.studioaccessories
2544,lindalcymeow
2545,kuratic_lsy
2546,janizxalexa
2547,tareneang
2548,wendyang733
2549,crystalsmineral_stone
2550,joyce_kk_bb
2551,ripunzel15
2552,oromii
2553,_pandarr
2554,ryyanchew
2555,umifuyuki
2556,calcitewholsaler
2557,hazelturtle
2558,nnimiur
2559,adieublackbird
2560,_babyprinxess_
2561,coristals_glitzcart
2562,annabellechloe18
2563,peiling.tay.9
2564,graciassss
2565,_grx_ceee
2566,nanthinirainbow
2567,swenyeo
2568,angelynnnnn
2569,andyantz
2570,lily_jazzz
2571,pressuredrock
2572,pehweiting
2573,whynot_gin
2574,dude_x2x
2575,moraisaudrey
2576,ban_ban_tzuu
2577,75eching
2578,yattaoilshop
2579,shannencrystals
2580,aimeetann
2581,iamsocurly
2582,crystalandsparklesx
2583,janelle_pristinelle
2584,jocastaa.m
2585,elaineyujun
2586,starrry.lovee
2587,lavenderane
2588,lareina.__.07
2589,nini.licious__ko
2590,krystallogems
2591,nyjcarrie
2592,calisgal
2593,hazemama
2594,bakerversal.studio
2595,crystal88.18
2596,alienamelia
2597,angelalsn
2598,tootsiecrystals
2599,purple_amethyssst
2600,samanthalim
2601,jn1839
2602,jollycooper
2603,darahahahahahah
2604,jo.vee.yang
2605,xxdippiexx
2606,iamx_bunny
2607,ciphz
2608,kae_crystals
2609,lingling_crystals
2610,crystals.dior
2611,missygreentea2810
2612,mich.crystalss
2613,thisisrebby
2614,asobi_02
2615,throwmehugs
2616,angielim1234
2617,amourjewellery
2618,crys.vann
2619,jo.mochi
2620,dannnsation_
2621,teeara_lee
2622,justyukino
2623,urbanism.singapore
2624,sereneshuqin1228
2625,98toe
2626,chu.hl
2627,serenewangkee
2628,ice_heartz
2629,chelvirajesrao
2630,161cmx
2631,angelatanxoxo
2632,blackkatmeows
2633,ashlyntan89
2634,sayyinenotwine
2635,giselleckl
2636,liu_anni23
2637,hazel_leeht
2638,jemz.sg
2639,hokkaidocream
2640,sh0p0h0lic
2641,nurral.nn
2642,wonggmichelle
2643,mns13141
2644,ailesteven66
2645,csiuyi
2646,mstongshui
2647,rachel.tyx
2648,longchiampass
2649,siewkee15
2650,paulineleck
2651,nnovrehs
2652,alex_sethy
2653,eyebyul
2654,bubblybake
2655,arielnwy
2656,chantellekoh
2657,thejanitors.sg
2658,joy.crystals_
2659,mahabeyb
2660,jimm_ren
2661,saintcrystalbb
2662,sukijeffri
2663,lilpiing
2664,eagle_crystals_palace
2665,verczx
2666,verniiice
2667,ringstagems
2668,karen_ping12
2669,garnett73
2670,ivyyt
2671,joldemort
2672,choccherrypie
2673,yangximimi
2674,yeohwui
2675,kimmichii03
2676,amandaloke71
2677,carolynt_carol
2678,shulicious
2679,sharondcastro
2680,lhneoirene
2681,heyitsangeltey
2682,the_crystals_stories
2683,bouncyclaire
2684,karen_ghl
2685,the_kelsbels
2686,therainystone
2687,rulqisha
2688,eveveklxle
2689,life_of_eva
2690,daphnehpr
2691,leviannetimtam
2692,jackqq1990
2693,lina_pojo
2694,frostie_lianz
2695,has017
2696,rogerong9
2697,zhuoxin11
2698,riri_asuna
2699,vanessa.vnzer
2700,thedinoong
2701,shortiebibi
2702,cher_kkp
2703,_.gladys__
2704,mummy_choo_choo
2705,umahwathi
2706,traceyteobl
2707,luqas_uruehs
2708,crystalbliss.sg
2709,dragela
2710,wxyong
2711,nika.meeru
2712,assdeleia
2713,jasminlim
2714,fanaab0786
2715,yingg2345
2716,carislee888
2717,autumnchild.ophelia
2718,eileen_tyl93
2719,fevrier27
2720,ladyyrynn
2721,victorialipin
2722,steph_wongwy
